着手处理	tackle	approach
通过双方协议来计划或安排	concert
使烦恼	annoy	burden	oppress	trouble	worry	disturb	fuss
将…译成电码	code
蠕动	worm
使面对面	confront
向…征税	tax
给（某人）零用钱或津贴	allowance
包扎	knot
使坚固或稳固	fasten
提出挑战	challenge
为…裁制衣服	tailor
观察	envisage	observe	sight	sight	tent	view
&记录	record
遮盖	bury	cloak	mat
辨别出	distinguish
使受拘束	cabin
传真传输	fax
在户外用餐	picnic
用训练好的鹰狩猎	hawk
腐化	corrupt
用字母标明	letter
展望	envisage
在…上掘沟	ditch
镶边	rim
显示出妒忌	envy
使（时间）飞逝	fleet
聚集	band	collect	concentrate	crowd	gather	mass	rally
系或用线挂起	string
编寓言	fable
猎兔（通常作gorabbiting）	rabbit
划入底下	submarine
使倾斜	slope	sway	tilt
把…镶入框架内	panel
引起…的意愿	interest
把…存入保税仓库	warehouse
猛踢	hammer
（把准备好的东西）突然拿出来	pop
的确	bet
使安全	ensure	secure
等同于	constitute
使适合（某一特殊用途）	frame
废除	undo	abolish
粗暴地对待	rough
（使）厌烦	weary
肉等）放坏	spoil
鞭打	lash	switch	switch	whip
撕开	slit
给…包上护封	jacket
咳痰	hawk
争执	dispute
用羽毛装饰	feather
埋藏	bury
用雕像装饰	statue
变得文明	civilize
[法]主张	submit
（旗）飘荡	fly
通过通讯卫星播送[传播]	satellite
用泵（或泵样器官等）输送	pump
使…失败	damn
进口	import
（使）装满	fill
[机]给…抛光	finish
乘火车旅行	railroad
（为表示感情或敬意将著作、乐曲、艺术作品等）题献给（某人、某事业等）(to)	dedicate
提出要求	claim
聚焦	focus	zero
指点	prompt	wise
转移	avert
危及	threaten
想弄明白	wonder
归零	zero
被列入	rate
使摆脱	rid
义务服务	volunteer
不翼而飞	walk
喘息	gasp	heave	pant
冒险	chance	hazard
锁上	key	lock
使服毒品	drug
镀镍于	nickel
讲	relate	say	speak	utter
与…部分相同	overlap
供以水	water
乘气球飞行	balloon
涂厚厚的一层	cake
屠杀	butcher	massacre
使犹豫	stagger
改善	better	cultivate	refine	reform	improve	improve
（对…）有利	pay
build的现在分词	building
尤用于英国)使结成姊妹城市	twin
用力使向前推进	probe
（给…）设置障碍	obstruct
猛烈地燃烧	blaze
用钉书钉钉住	staple
（眼睛）闪亮	twinkle
[计算机]开始（应用程序）	launch
（用试探性袭击等）侦察（敌情）	probe
使自己沾染（某些恶习）	addict
营救	rescue
枯萎	die	perish
磋商	confer
成为父亲	father
赞叹	dazzle
使有麻子	pit
使卷入	complicate
渡运	ferry
专心于	concentrate	mind
呜呜作响	sing
为…画漫画	cartoon
当职员	clerk
预先警告	precaution
使分开	part
退子弹	unload
[主美国英语]副修	minor
涂色于	paint	painting
（表示愿望）应当（显示所采取行动正确或明智）	ought
成碟状	dish
唱	lip
对着干	counter	counter
有效	hold
围绕着	fringe
（用…）替换	replace
吃完	eat
熔合（金属）	alloy
售	sell
冲洗（照片）	print
激烈讨论	agitate
发起攻击	assault
开发	build	develop	pioneer	tap
遗赠给	devise
在…处搔痒	scratch
校准	regulate
做出某种姿势	posture
当理发师	barber
（使）与…有联系	attach
使变细	neck
提高肩膀	shrug
（使）增加	exaggerate	multiply
被归入同一类别	coordinate
[俚语]解雇	boot
表演	perform	act
回家	home
伸开	spread	stretch
[美国英语][赛马]得第二名	place
[体]投球	bowl
憎恨	hate
（汽车）换挡	shift
把（地方节目）编排到广播网（或电视网）联播	network
佃出（土地）	farm
操作	fly	handle	manipulate	operate	operate	work	work
猛劲一摔	slam
设计一个版式	format
入迷	fascinate
擦伤	bruise	raw	rub	scrape	scratch	scratch	skin
提拔	prefer
祝福	bless
洞察	detect	pierce
加水稀释	water
摆正	true
当家庭教师	tutor
做手势	gesture
价钱为	cost
感到妒忌	envy
应把…归功于	owing
又来	return
自言自语地说	mutter
高于或独立于（宇宙）而生存	transcend
全速前进	career
筛（煤、矿石等）	screen
戒除毒品	age
[电子学]馈入	feed
长出分枝	offset
（尤指在假日）野营	camp
试探着前进	grope
忙碌	hum
行医	doctor
猛烈敲击	knock
使精疲力尽	exhaust
预备	brace	provide
使发誓	pledge
释放	free	liberate	loose	release
表示鄙视	scorn
禁得起	withstand	withstand
跳水	dive
粘牢	cement
展现	lay	project	stage	unfold
引起发热	fever
传导	conduct
因…而高兴	joy
使显得吸引人	recommend
争取	struggle
借用	borrow
协助	cooperate
完成（困难的事）	manage
在树片上刻痕指示（道路等）	blaze
划掉	cross
让步	give
曲折前进（或延伸）	snake
完结	finish
吹动	blow
用拳打	fist
变暗	dusk
文学张开大口	yawn
[化]使离析	isolate
实习	practice	practise
把…建立在	base
挤满	crowd	jam	overflow	swarm	invade
重复利用	recycle
滤除	filter
认为…比其它更可取	choose
从…上削下一小片	chip
叙述	describe	discourse	phrase	recite	recite	relate
耳鸣	sing
撕碎	tear
用帆布覆盖	canvas
（战争）逐步升级	escalate
变的有缺陷	flaw
描略图	outline
住(dwell的现在分词)	dwelling
查明真相	bottom
〈英〉雇用	fee
唠唠叨叨	jaw
给药	dose
沿…的边	border
可能会	ought
使发光	light
远远高于	tower
交尾(~withsth)	mate
豁免	exempt
奔流	course	flush
（使）下沉	dip
（使）联姻	ally
抽…的血	blood
目的在于	aim
把…远远甩在后面	distance
吃力地往前拉	drag
恳求（原谅）	beg
站在…一边	side
歌唱	sing
烤火	toast
用水坝阻止	dam
转述	retail
自首	surrender
开玩笑	fool	fun	joke	jolly
〈诗〉同“ripen“	ripe
误会	mistake	misunderstand
逮住	collar
&继承	inherit
平安渡过	weather
把…划成部分后分配	parcel
捆紧	rope
（使）变稠或变浓	condense
运载	carry
储存（信息）	store
引人注意	attract
盖章于…	stamp
堆积成堆	drift
主演	star
运转	cycle	operate	power
使露出	bare
变得更光明	lightening
擒住并摔倒一名对手	tackle
使…的髋关节脱臼	hip
潜行	slope	sneak	steal
用蹄触	paw
用不正当手段攫取	shark
（使）向…移动	herd
布置	appoint	decorate	plant	dispose	furnish
得到	derive	get	obtain
皲裂	chap
飞	fly
绿化	green
使成为森林	forest
使（自己）有准备	prepare
盯着他的眼睛	stare
赡养	maintain
愿	wish
使…缠结	mat
使带红宝石色	ruby
掩盖	blanket	cloak	hide	mask	obscure	disguise
交给某人（任务）	task
驱赶	drive
得分	bag	score
使房间通风	air
脱（衣服）	bare
依等级排列	grade
抓取	clutch
压缩	capsule	compress
拍翅膀	clap
密谋坏事	whisper
化装	disguise
随从	tag
与（某人）交战	engage
定税率	tariff
（用绳子）捆	rope
评估	criticize	gauge	grade
向某人点头或摇头示意	motion
制约	condition
上飞机	embark
求婚	propose	propose	court
撤走	withdraw
把…装进袋里	sack
引申	amplify
回想起	remember
流入	feed
把…作成细粒	grain
混淆	mingle
使重视环境保护问题	green
引用	cite	quote	quote	reference	excerpt	excerpt
裁定	rule	rule
同化	assimilate
有利于	help	advantage
给予帮助	administer
盗取	rifle
说明…的原因	explain
资助	endow	aid
出示	produce
辨明	discern
除（草）	weed
解释	comment	solve	translate	account	explain	explain	interpret
使感到羞愧	shame
抹肥皂	soap
请愿	petition
平静	quiet
以一定间隔排列	space
（在品格、价值上）降低	decline
使荒芜	desolate
吐（丝）	spin
梳理	comb
给（马）装鞍	saddle
吓呆	freeze
常去	frequent
漏电	leak
与…结婚	wedding
给…配置人员	man
俚停止	cheese
计数	count	count
使震聋	stun
狂热	fever
在…上撒胡椒粉	pepper
变干	dry
变平	even
使承认	convince
大声说	exclaim
&绘画	draw
变干净	clean
（使）降落	rain
在淘洗中收获金子	pan
系紧	brace
传染	transmit	disease	infect
猛力向前	bull
说（某人）的闲话	dish
打电话	dial
叫	bay	cry
更喜欢	prefer	prefer
叮	bite	sting	sting
精简	compress	condense
使…节节建立	pyramid
标记…的页数	page
挖空（某物）	hollow
言语表达	articulate
应得报酬	deserve
给人以…的指望或希望	promise
被压碎	crush
放松	loosen	slack	slip
叉	fork
成群结队地走	troop
复习	review	revise
下令禁止	ban
提出（报告、要求、申诉等）	lodge
贴上	attach
用桩支撑	stake
忙着做某事	busy
养肥	fat
重叠	overlap	overlap
喊“喂”	hello
偿还	cancel	pay	repay	repay
养育	breed	foster	mother	nurture	raise	rear	rear
惹起	occasion
[法]验证	prove
给…安装铰链	hinge
赋予灵感	inspire
与（某人）离婚	divorce
宣布（结婚等）	publish
打劫	raid
从某时起计算日期	date
使进化	evolve
调整相位	phase
开始讲话	begin
违背	deviate
使变老	grey	age
使（身体各部份）动作协调	coordinate
给…盖顶	roof
〈俚〉占便宜	screw
听说	hear	understand
使困苦	curse
出席	assist	attend	attend
使冻僵	freeze
流泪	water	weep
耐用	wear
（天空）布满云	cloud
组成（一个词）的字母是…	spell
用枝形叶脉刺绣花纹装饰	branch
混合录音	mix
复制	clone	copy	copy	duplicate	reproduce
被用带（或绳子等）系住	tie
缔结	conclude
使意气消沉	oppress
陈设	furnish
随摇滚乐起舞	rock
由…组成	consist	comprise
大声叫骂	hurl
当向导	direct
倾向于（某种观点、意见或态度等）（与to或toward连用）	lean
秘密监视	spy
使渗出	distill
[数学、逻辑学]求…的数值	evaluate
洋溢	glow	overflow
〈俚〉偷	hook
闪光	flame	flare
弹跳	bounce	bound
关上（箱子等）	shut
使紧张	stretch	tension
品质等）跌落	recede
使某人的希望破灭	dish
用混凝土修筑	concrete
变得暗淡	pale
美去市场买东西	market
喊叫	call
受雇	hire
重新取得	resume
判给	award
卸下	dump
作键盘式排字机排字	keyboard
分歧	fork
袭击	assault	storm
以睡觉打发日子	sleep
制定计划	scheme
收获	crop
缩减（工资等）	dock
打赌(on	bet
[法]传讯	cite
当（尤指船上的）工作人员	crew	crew
制定	constitute	draft	make	institute
漫步	wander	wander
加重	aggravate
接连地击打	beat
[电]配电	distribute
将（热物体）放入水中急速冷却	quench
驾驶帆船	sail
怀胎	expect
设计	contrive	design	design	devise	engineer	evolve	frame	plan	scheme	style
&概括	generalize
算得上	count
放大	amplify	enlarge	magnify	magnify
献（血）	donate
用出租车运送	taxi
分辨	tell
盛于碟盘中	dish
表示宽恕	excuse
成为相等	even
用毯覆盖	blanket
武装	weapon
把液体或颗粒洒在…上	sprinkle
平静下来	calm
再演	react
使超然	detach
冲击	wash
冲出	bolt
困难地航行	limp
构思	conceive	design
取暖	toast
作为…的边缘	fringe
补充	complement	renew	supplement	supply	accompany	add
喋喋不休（常与onabout连用）	rabbit
装顶端	tip
轻信	swallow
渐渐被草覆盖	grass
弹吉他	guitar
意识到	perceive
（有时不受欢迎或未受邀请而）参加	attach
清嗓	hawk
使弹起	bounce
摔倒	fall	fell	tumble
冒…的风险	tempt
使一体化	integrate
坚毅地面对	breast
把…免职	dismiss
企求	wish
达到（目的）	fulfill	obtain	accomplish
步测	pace
regard的现在分词	regarding
溺爱坏	spoil
使迷惑	bewilder	bother	fog	perplex	puzzle	sophisticated
咒骂	curse	damn	swear
把…固定	attach
发…薪水	salary
抑制（某事物）	withhold
射出（子弹）	fire
脚尖朝（方向）	toe
[法律]债务转移	delegate
（使）微动	stir
广泛分布	network
查问	demand	enquire
仍然是	remains
称赞	applaud	approve	compliment	love	sing	acclaim	admire
下决心	decide
快速行走	steam
漠视	disregard
[后面省去反身代词]适应于	accommodate
用拱连接	arch
不和谐	jar
&将…连接成网络	network
败坏	sour
算出	do
促销	promote
[棒球]（击球手）击出平直球	line
破壳而出	hatch
作搭车手势	thumb
授予学位或毕业证书	graduate
苛求	exact
与…攀谈	chat
记录（时间或速度）	clock
猛扣（球等）	smash
终结	result
施加	dominate
生长	develop	do	grow
给…装电线	wire
看待	think
将（相片）按比例放大[缩小]	ratio
脱帽致意	cap
（转弯时）倾斜飞行	bank
使成弧形	curve
沿曲线行进	curve
使偏航	crab
示意请求搭便车	thumb
争斗	battle	conflict	contend	contest
减刑	commute
居住于	people
重组	reform	reform
结合	blend	bond	cooperate	join	joint	marry
使通风	ventilate
迫害	outrage
向…征收捐税	toll
使快乐	joy	indulge
预调	programme
饶（命）	spare
挥手表示	wave
指示方向	direct
掩饰	front	mask	mask	mask	sham	veil	disguise
点头答应	nod
咽	swallow
用管输送	tube
（辣椒	bite
使朝上	cock
投掷或滚动（球）	bowl
熄灭	die
否认真实性	refute
使成为神职人员	priest
咬	bite	chew	eat
高声说或发出喊叫声	shout
将…排入日程表	calendar
通知	message	notice	notify	warn	advertise	inform	inform	instruct	intimate
link-搁置	remain
（使）快捷而悄声地移动	slide
逗乐	amuse
封锁	bar	shut
变得随和	relax
提出（控告）	prefer
使服用药丸	pill
装载	charge	load
（月亮）渐圆	wax
禁止发表	suppress
（在意义、价值、效果、程度等方面）等于	amount
使成团块	ball
敢于	dare	presume
联结	connect	join
渗出	soak	sweat	distill
减肥	slim
溢出	brim	overflow	overflow	spill
